subject_id,sex,reference_id,reference_sex,comparison_type,pair_index,split
NDARINVETNDZFKZ,2,NDARINV58G3ZX3W,2,same_sex,19,train
NDARINVETNDZFKZ,2,NDARINVZ2REMPTW,1,different_sex,0,train
NDARINVETNDZFKZ,2,NDARINVVFKCK80B,1,different_sex,1,train
NDARINVETNDZFKZ,2,NDARINVEM2F38BY,1,different_sex,2,train
NDARINVETNDZFKZ,2,NDARINV75ZYAV1X,1,different_sex,3,train
NDARINVETNDZFKZ,2,NDARINV21Y67TEX,1,different_sex,4,train
NDARINVETNDZFKZ,2,NDARINVK5GR7ZF4,1,different_sex,5,train
NDARINVETNDZFKZ,2,NDARINVLBP235A2,1,different_sex,6,train
NDARINVETNDZFKZ,2,NDARINVPLBB3DCW,1,different_sex,7,train
NDARINVETNDZFKZ,2,NDARINVGL730ZLT,1,different_sex,8,train
NDARINVETNDZFKZ,2,NDARINVV24BU329,1,different_sex,9,train
NDARINVETNDZFKZ,2,NDARINVG5GPKJ4N,1,different_sex,10,train
NDARINVETNDZFKZ,2,NDARINVJVHUKF36,1,different_sex,11,train
NDARINVETNDZFKZ,2,NDARINV83PDDV47,1,different_sex,12,train
NDARINVETNDZFKZ,2,NDARINVCP9MXC42,1,different_sex,13,train
NDARINVETNDZFKZ,2,NDARINV34XE873R,1,different_sex,14,train
NDARINVETNDZFKZ,2,NDARINVD7969NZ4,1,different_sex,15,train
NDARINVETNDZFKZ,2,NDARINVWNEPJL03,1,different_sex,16,train
NDARINVETNDZFKZ,2,NDARINV69YP46W3,1,different_sex,17,train
NDARINVETNDZFKZ,2,NDARINVN1HATRZN,1,different_sex,18,train
NDARINVETNDZFKZ,2,NDARINV1NJVJ6VN,1,different_sex,19,train
NDARINV77M916PU,1,NDARINVCYVT35R2,1,same_sex,0,train
NDARINV77M916PU,1,NDARINVK5GR7ZF4,1,same_sex,1,train
NDARINV77M916PU,1,NDARINVN1HATRZN,1,same_sex,2,train
NDARINV77M916PU,1,NDARINVL8PY2P4B,1,same_sex,3,train
NDARINV77M916PU,1,NDARINVCZ5MFAJL,1,same_sex,4,train
NDARINV77M916PU,1,NDARINVGL730ZLT,1,same_sex,5,train
NDARINV77M916PU,1,NDARINVLBAKFHGK,1,same_sex,6,train
NDARINV77M916PU,1,NDARINVUJ1389BN,1,same_sex,7,train
NDARINV77M916PU,1,NDARINVJVHUKF36,1,same_sex,8,train
NDARINV77M916PU,1,NDARINVV9G24V48,1,same_sex,9,train
NDARINV77M916PU,1,NDARINVXJ3NHHKA,1,same_sex,10,train
NDARINV77M916PU,1,NDARINVYW440F27,1,same_sex,11,train
NDARINV77M916PU,1,NDARINVJKPF57KV,1,same_sex,12,train
NDARINV77M916PU,1,NDARINV8A1N51J2,1,same_sex,13,train
NDARINV77M916PU,1,NDARINV9B14E538,1,same_sex,14,train
NDARINV77M916PU,1,NDARINV23XZD51D,1,same_sex,15,train
NDARINV77M916PU,1,NDARINV6W30KJMZ,1,same_sex,16,train
NDARINV77M916PU,1,NDARINVCP9MXC42,1,same_sex,17,train
NDARINV77M916PU,1,NDARINVD7969NZ4,1,same_sex,18,train
NDARINV77M916PU,1,NDARINV75ZYAV1X,1,same_sex,19,train
NDARINV77M916PU,1,NDARINVKE8TDKAW,2,different_sex,0,train
NDARINV77M916PU,1,NDARINV90FEV190,2,different_sex,1,train
NDARINV77M916PU,1,NDARINVETNDZFKZ,2,different_sex,2,train
NDARINV77M916PU,1,NDARINVPKXLA8CU,2,different_sex,3,train
NDARINV77M916PU,1,NDARINVY4HKER0E,2,different_sex,4,train
NDARINV77M916PU,1,NDARINVUAHG246H,2,different_sex,5,train
NDARINV77M916PU,1,NDARINVWXLHTR31,2,different_sex,6,train
NDARINV77M916PU,1,NDARINV05CA3VX5,2,different_sex,7,train
NDARINV77M916PU,1,NDARINV6H7448TR,2,different_sex,8,train
NDARINV77M916PU,1,NDARINV0WHFCZKU,2,different_sex,9,train
NDARINV77M916PU,1,NDARINVLMAAJ8JJ,2,different_sex,10,train
NDARINV77M916PU,1,NDARINV4H7G4RXD,2,different_sex,11,train
NDARINV77M916PU,1,NDARINV9YZV41AE,2,different_sex,12,train
NDARINV77M916PU,1,NDARINV3X1TYL13,2,different_sex,13,train
NDARINV77M916PU,1,NDARINVJPV235G4,2,different_sex,14,train
NDARINV77M916PU,1,NDARINV6JKR3P49,2,different_sex,15,train
NDARINV77M916PU,1,NDARINV93FRJHXC,2,different_sex,16,train
NDARINV77M916PU,1,NDARINVACZZH8LM,2,different_sex,17,train
NDARINV77M916PU,1,NDARINV58G3ZX3W,2,different_sex,18,train
NDARINV77M916PU,1,NDARINV2PG9W3G7,2,different_sex,19,train
NDARINVDCMB3LBH,1,NDARINVGHL1WZCU,1,same_sex,0,train
NDARINVDCMB3LBH,1,NDARINVD7969NZ4,1,same_sex,1,train
NDARINVDCMB3LBH,1,NDARINVK5GR7ZF4,1,same_sex,2,train
NDARINVDCMB3LBH,1,NDARINVJKPF57KV,1,same_sex,3,train
NDARINVDCMB3LBH,1,NDARINVNUVYJFN0,1,same_sex,4,train
NDARINVDCMB3LBH,1,NDARINVLBP235A2,1,same_sex,5,train
NDARINVDCMB3LBH,1,NDARINV8A1N51J2,1,same_sex,6,train
NDARINVDCMB3LBH,1,NDARINVCZ5MFAJL,1,same_sex,7,train
NDARINVDCMB3LBH,1,NDARINVPLBB3DCW,1,same_sex,8,train
NDARINVDCMB3LBH,1,NDARINVV9G24V48,1,same_sex,9,train
NDARINVDCMB3LBH,1,NDARINV83PDDV47,1,same_sex,10,train
NDARINVDCMB3LBH,1,NDARINV0CF1U8X8,1,same_sex,11,train
NDARINVDCMB3LBH,1,NDARINV69YP46W3,1,same_sex,12,train
NDARINVDCMB3LBH,1,NDARINV23XZD51D,1,same_sex,13,train
NDARINVDCMB3LBH,1,NDARINVN1HATRZN,1,same_sex,14,train
NDARINVDCMB3LBH,1,NDARINVUJ1389BN,1,same_sex,15,train
NDARINVDCMB3LBH,1,NDARINV21Y67TEX,1,same_sex,16,train
NDARINVDCMB3LBH,1,NDARINVVFKCK80B,1,same_sex,17,train
NDARINVDCMB3LBH,1,NDARINVWE1Z3L3H,1,same_sex,18,train
NDARINVDCMB3LBH,1,NDARINV6W30KJMZ,1,same_sex,19,train
NDARINVDCMB3LBH,1,NDARINV0WHFCZKU,2,different_sex,0,train
NDARINVDCMB3LBH,1,NDARINVAGTPK840,2,different_sex,1,train
NDARINVDCMB3LBH,1,NDARINVBMMM82AG,2,different_sex,2,train
NDARINVDCMB3LBH,1,NDARINVZUDPGDWJ,2,different_sex,3,train
NDARINVDCMB3LBH,1,NDARINV6NFVRHFA,2,different_sex,4,train
NDARINVDCMB3LBH,1,NDARINVRMTJ44GE,2,different_sex,5,train
NDARINVDCMB3LBH,1,NDARINV6JKR3P49,2,different_sex,6,train
NDARINVDCMB3LBH,1,NDARINVXKA5TREH,2,different_sex,7,train
NDARINVDCMB3LBH,1,NDARINV3X1TYL13,2,different_sex,8,train
NDARINVDCMB3LBH,1,NDARINV8Y6RVMNM,2,different_sex,9,train
NDARINVDCMB3LBH,1,NDARINV93FRJHXC,2,different_sex,10,train
NDARINVDCMB3LBH,1,NDARINVUWAU3TFB,2,different_sex,11,train
NDARINVDCMB3LBH,1,NDARINVUAHG246H,2,different_sex,12,train
NDARINVDCMB3LBH,1,NDARINV62K5R39F,2,different_sex,13,train
NDARINVDCMB3LBH,1,NDARINVBT1JM1WA,2,different_sex,14,train
NDARINVDCMB3LBH,1,NDARINV0DYF4WPG,2,different_sex,15,train
NDARINVDCMB3LBH,1,NDARINV6H7448TR,2,different_sex,16,train
NDARINVDCMB3LBH,1,NDARINV1GVYL05C,2,different_sex,17,train
NDARINVDCMB3LBH,1,NDARINVLMAAJ8JJ,2,different_sex,18,train
NDARINVDCMB3LBH,1,NDARINV2PG9W3G7,2,different_sex,19,train
NDARINVJ8XHKKP8,2,NDARINVUWAU3TFB,2,same_sex,0,train
NDARINVJ8XHKKP8,2,NDARINVTCJV2RMX,2,same_sex,1,train
NDARINVJ8XHKKP8,2,NDARINVF4P23JMZ,2,same_sex,2,train
NDARINVJ8XHKKP8,2,NDARINVY4HKER0E,2,same_sex,3,train
NDARINVJ8XHKKP8,2,NDARINV1GVYL05C,2,same_sex,4,train
NDARINVJ8XHKKP8,2,NDARINVJPV235G4,2,same_sex,5,train
NDARINVJ8XHKKP8,2,NDARINVRMTJ44GE,2,same_sex,6,train
NDARINVJ8XHKKP8,2,NDARINV58G3ZX3W,2,same_sex,7,train
NDARINVJ8XHKKP8,2,NDARINV90FEV190,2,same_sex,8,train
NDARINVJ8XHKKP8,2,NDARINVP3Z6VCWP,2,same_sex,9,train
NDARINVJ8XHKKP8,2,NDARINVRAZRBGAL,2,same_sex,10,train
NDARINVJ8XHKKP8,2,NDARINV6JKR3P49,2,same_sex,11,train
NDARINVJ8XHKKP8,2,NDARINVPKXLA8CU,2,same_sex,12,train
NDARINVJ8XHKKP8,2,NDARINV3X1TYL13,2,same_sex,13,train
NDARINVJ8XHKKP8,2,NDARINVZT34GNRB,2,same_sex,14,train
NDARINVJ8XHKKP8,2,NDARINV05CA3VX5,2,same_sex,15,train
NDARINVJ8XHKKP8,2,NDARINV31UPFNDE,2,same_sex,16,train
NDARINVJ8XHKKP8,2,NDARINVWXLHTR31,2,same_sex,17,train
NDARINVJ8XHKKP8,2,NDARINV2PG9W3G7,2,same_sex,18,train
NDARINVJ8XHKKP8,2,NDARINV6NFVRHFA,2,same_sex,19,train
NDARINVJ8XHKKP8,2,NDARINVVFKCK80B,1,different_sex,0,train
NDARINVJ8XHKKP8,2,NDARINVCP9MXC42,1,different_sex,1,train
NDARINVJ8XHKKP8,2,NDARINVGL730ZLT,1,different_sex,2,train
NDARINVJ8XHKKP8,2,NDARINVD6E70E57,1,different_sex,3,train
NDARINVJ8XHKKP8,2,NDARINVLBAKFHGK,1,different_sex,4,train
NDARINVJ8XHKKP8,2,NDARINVDCMB3LBH,1,different_sex,5,train
NDARINVJ8XHKKP8,2,NDARINVG5GPKJ4N,1,different_sex,6,train
NDARINVJ8XHKKP8,2,NDARINVZ2REMPTW,1,different_sex,7,train
NDARINVJ8XHKKP8,2,NDARINVL8PY2P4B,1,different_sex,8,train
NDARINVJ8XHKKP8,2,NDARINV23XZD51D,1,different_sex,9,train
NDARINVJ8XHKKP8,2,NDARINVEM2F38BY,1,different_sex,10,train
NDARINVJ8XHKKP8,2,NDARINVV24BU329,1,different_sex,11,train
NDARINVJ8XHKKP8,2,NDARINV0CF1U8X8,1,different_sex,12,train
NDARINVJ8XHKKP8,2,NDARINVCYVT35R2,1,different_sex,13,train
NDARINVJ8XHKKP8,2,NDARINVD7969NZ4,1,different_sex,14,train
NDARINVJ8XHKKP8,2,NDARINV9B14E538,1,different_sex,15,train
NDARINVJ8XHKKP8,2,NDARINV77M916PU,1,different_sex,16,train
NDARINVJ8XHKKP8,2,NDARINVUJ1389BN,1,different_sex,17,train
NDARINVJ8XHKKP8,2,NDARINVV9G24V48,1,different_sex,18,train
NDARINVJ8XHKKP8,2,NDARINVYZURN14T,1,different_sex,19,train
NDARINV8A1N51J2,1,NDARINV75ZYAV1X,1,same_sex,0,train
NDARINV8A1N51J2,1,NDARINVH1DLLYY5,1,same_sex,1,train
NDARINV8A1N51J2,1,NDARINVF4ADZ6G5,1,same_sex,2,train
NDARINV8A1N51J2,1,NDARINVGHL1WZCU,1,same_sex,3,train
NDARINV8A1N51J2,1,NDARINVGL730ZLT,1,same_sex,4,train
NDARINV8A1N51J2,1,NDARINV6W30KJMZ,1,same_sex,5,train
NDARINV8A1N51J2,1,NDARINVCYVT35R2,1,same_sex,6,train
NDARINV8A1N51J2,1,NDARINV5HNAA4NT,1,same_sex,7,train
NDARINV8A1N51J2,1,NDARINVJKPF57KV,1,same_sex,8,train
NDARINV8A1N51J2,1,NDARINVWE1Z3L3H,1,same_sex,9,train
NDARINV8A1N51J2,1,NDARINVV9G24V48,1,same_sex,10,train
NDARINV8A1N51J2,1,NDARINVVFKCK80B,1,same_sex,11,train
NDARINV8A1N51J2,1,NDARINVLJ3FUY7X,1,same_sex,12,train
NDARINV8A1N51J2,1,NDARINV1NJVJ6VN,1,same_sex,13,train
NDARINV8A1N51J2,1,NDARINV9B14E538,1,same_sex,14,train
NDARINV8A1N51J2,1,NDARINVXJ3NHHKA,1,same_sex,15,train
NDARINV8A1N51J2,1,NDARINV34XE873R,1,same_sex,16,train
NDARINV8A1N51J2,1,NDARINVG5GPKJ4N,1,same_sex,17,train
NDARINV8A1N51J2,1,NDARINVL8PY2P4B,1,same_sex,18,train
NDARINV8A1N51J2,1,NDARINVCP9MXC42,1,same_sex,19,train
NDARINV8A1N51J2,1,NDARINVBMMM82AG,2,different_sex,0,train
NDARINV8A1N51J2,1,NDARINVJ8XHKKP8,2,different_sex,1,train
NDARINV8A1N51J2,1,NDARINVY4HKER0E,2,different_sex,2,train
NDARINV8A1N51J2,1,NDARINVZUDPGDWJ,2,different_sex,3,train
NDARINV8A1N51J2,1,NDARINV6NFVRHFA,2,different_sex,4,train
NDARINV8A1N51J2,1,NDARINV6JKR3P49,2,different_sex,5,train
NDARINV8A1N51J2,1,NDARINV0WHFCZKU,2,different_sex,6,train
NDARINV8A1N51J2,1,NDARINV1GVYL05C,2,different_sex,7,train
NDARINV8A1N51J2,1,NDARINVTCJV2RMX,2,different_sex,8,train
NDARINV8A1N51J2,1,NDARINV3X1TYL13,2,different_sex,9,train
NDARINV8A1N51J2,1,NDARINVPKXLA8CU,2,different_sex,10,train
NDARINV8A1N51J2,1,NDARINV05CA3VX5,2,different_sex,11,train
NDARINV8A1N51J2,1,NDARINV2AT88DBZ,2,different_sex,12,train
NDARINV8A1N51J2,1,NDARINVHJ7JV8XN,2,different_sex,13,train
NDARINV8A1N51J2,1,NDARINV4H7G4RXD,2,different_sex,14,train
NDARINV8A1N51J2,1,NDARINVY1KBMF25,2,different_sex,15,train
NDARINV8A1N51J2,1,NDARINVLMAAJ8JJ,2,different_sex,16,train
NDARINV8A1N51J2,1,NDARINV7FG8NTPP,2,different_sex,17,train
NDARINV8A1N51J2,1,NDARINV93FRJHXC,2,different_sex,18,train
NDARINV8A1N51J2,1,NDARINVUAHG246H,2,different_sex,19,train
NDARINVUU9P706U,2,NDARINVZUDPGDWJ,2,same_sex,0,train
NDARINVUU9P706U,2,NDARINV6JKR3P49,2,same_sex,1,train
NDARINVUU9P706U,2,NDARINV6H7448TR,2,same_sex,2,train
NDARINVUU9P706U,2,NDARINV3X1TYL13,2,same_sex,3,train
NDARINVUU9P706U,2,NDARINVP3Z6VCWP,2,same_sex,4,train
NDARINVUU9P706U,2,NDARINVF4P23JMZ,2,same_sex,5,train
NDARINVUU9P706U,2,NDARINVEWHRTRC2,2,same_sex,6,train
NDARINVUU9P706U,2,NDARINVWKY1N9UE,2,same_sex,7,train
NDARINVUU9P706U,2,NDARINVRMTJ44GE,2,same_sex,8,train
NDARINVUU9P706U,2,NDARINV62K5R39F,2,same_sex,9,train
NDARINVUU9P706U,2,NDARINV1GVYL05C,2,same_sex,10,train
NDARINVUU9P706U,2,NDARINV9YZV41AE,2,same_sex,11,train
NDARINVUU9P706U,2,NDARINV0WHFCZKU,2,same_sex,12,train
NDARINVUU9P706U,2,NDARINV8Y6RVMNM,2,same_sex,13,train
NDARINVUU9P706U,2,NDARINVVTV39VRA,2,same_sex,14,train
NDARINVUU9P706U,2,NDARINV7FG8NTPP,2,same_sex,15,train
NDARINVUU9P706U,2,NDARINVUAHG246H,2,same_sex,16,train
NDARINVUU9P706U,2,NDARINVTCJV2RMX,2,same_sex,17,train
NDARINVUU9P706U,2,NDARINVUWAU3TFB,2,same_sex,18,train
NDARINVUU9P706U,2,NDARINVRAZRBGAL,2,same_sex,19,train
NDARINVUU9P706U,2,NDARINVD6E70E57,1,different_sex,0,train
NDARINVUU9P706U,2,NDARINV69YP46W3,1,different_sex,1,train
NDARINVUU9P706U,2,NDARINVKH0DH6EC,1,different_sex,2,train
NDARINVUU9P706U,2,NDARINVF4ADZ6G5,1,different_sex,3,train
NDARINVUU9P706U,2,NDARINVWE1Z3L3H,1,different_sex,4,train
NDARINVUU9P706U,2,NDARINVJKPF57KV,1,different_sex,5,train
NDARINVUU9P706U,2,NDARINVWNEPJL03,1,different_sex,6,train
NDARINVUU9P706U,2,NDARINVZ2REMPTW,1,different_sex,7,train
NDARINVUU9P706U,2,NDARINVV9G24V48,1,different_sex,8,train
NDARINVUU9P706U,2,NDARINVL8PY2P4B,1,different_sex,9,train
NDARINVUU9P706U,2,NDARINV77M916PU,1,different_sex,10,train
NDARINVUU9P706U,2,NDARINVYZURN14T,1,different_sex,11,train
NDARINVUU9P706U,2,NDARINV34XE873R,1,different_sex,12,train
NDARINVUU9P706U,2,NDARINVG5GPKJ4N,1,different_sex,13,train
NDARINVUU9P706U,2,NDARINVXJ3NHHKA,1,different_sex,14,train
NDARINVUU9P706U,2,NDARINVEHLY59UX,1,different_sex,15,train
NDARINVUU9P706U,2,NDARINV75ZYAV1X,1,different_sex,16,train
NDARINVUU9P706U,2,NDARINVV24BU329,1,different_sex,17,train
NDARINVUU9P706U,2,NDARINV9B14E538,1,different_sex,18,train
NDARINVUU9P706U,2,NDARINVVFKCK80B,1,different_sex,19,train
NDARINVYW440F27,1,NDARINV8BTF3TP9,1,same_sex,0,train
NDARINVYW440F27,1,NDARINV34XE873R,1,same_sex,1,train
NDARINVYW440F27,1,NDARINVGHL1WZCU,1,same_sex,2,train
NDARINVYW440F27,1,NDARINV1NJVJ6VN,1,same_sex,3,train
NDARINVYW440F27,1,NDARINVLBAKFHGK,1,same_sex,4,train
NDARINVYW440F27,1,NDARINVUJ1389BN,1,same_sex,5,train
NDARINVYW440F27,1,NDARINVG5GPKJ4N,1,same_sex,6,train
NDARINVYW440F27,1,NDARINVWE1Z3L3H,1,same_sex,7,train
NDARINVYW440F27,1,NDARINV6W30KJMZ,1,same_sex,8,train
NDARINVYW440F27,1,NDARINV21Y67TEX,1,same_sex,9,train
NDARINVYW440F27,1,NDARINV23XZD51D,1,same_sex,10,train
NDARINVYW440F27,1,NDARINVVFKCK80B,1,same_sex,11,train
NDARINVYW440F27,1,NDARINVPLBB3DCW,1,same_sex,12,train
NDARINVYW440F27,1,NDARINVN1HATRZN,1,same_sex,13,train
NDARINVYW440F27,1,NDARINV69YP46W3,1,same_sex,14,train
NDARINVYW440F27,1,NDARINVCP9MXC42,1,same_sex,15,train
NDARINVYW440F27,1,NDARINVWNEPJL03,1,same_sex,16,train
NDARINVYW440F27,1,NDARINVV9G24V48,1,same_sex,17,train
NDARINVYW440F27,1,NDARINVK5GR7ZF4,1,same_sex,18,train
NDARINVYW440F27,1,NDARINVF4ADZ6G5,1,same_sex,19,train
NDARINVYW440F27,1,NDARINV05CA3VX5,2,different_sex,0,train
NDARINVYW440F27,1,NDARINV58G3ZX3W,2,different_sex,1,train
NDARINVYW440F27,1,NDARINVZT34GNRB,2,different_sex,2,train
NDARINVYW440F27,1,NDARINV31UPFNDE,2,different_sex,3,train
NDARINVYW440F27,1,NDARINV4H7G4RXD,2,different_sex,4,train
NDARINVYW440F27,1,NDARINVZUDPGDWJ,2,different_sex,5,train
NDARINVYW440F27,1,NDARINV0WHFCZKU,2,different_sex,6,train
NDARINVYW440F27,1,NDARINVPKXLA8CU,2,different_sex,7,train
NDARINVYW440F27,1,NDARINV90FEV190,2,different_sex,8,train
NDARINVYW440F27,1,NDARINVUAHG246H,2,different_sex,9,train
NDARINVYW440F27,1,NDARINVKE8TDKAW,2,different_sex,10,train
NDARINVYW440F27,1,NDARINV6H7448TR,2,different_sex,11,train
NDARINVYW440F27,1,NDARINVP3Z6VCWP,2,different_sex,12,train
NDARINVYW440F27,1,NDARINVF4P23JMZ,2,different_sex,13,train
NDARINVYW440F27,1,NDARINVRAZRBGAL,2,different_sex,14,train
NDARINVYW440F27,1,NDARINVWKY1N9UE,2,different_sex,15,train
NDARINVYW440F27,1,NDARINVAGTPK840,2,different_sex,16,train
NDARINVYW440F27,1,NDARINVY1KBMF25,2,different_sex,17,train
NDARINVYW440F27,1,NDARINV8Y6RVMNM,2,different_sex,18,train
NDARINVYW440F27,1,NDARINV6NFVRHFA,2,different_sex,19,train
NDARINVYZURN14T,1,NDARINVZ2REMPTW,1,same_sex,0,train
NDARINVYZURN14T,1,NDARINV23XZD51D,1,same_sex,1,train
NDARINVYZURN14T,1,NDARINVGHL1WZCU,1,same_sex,2,train
NDARINVYZURN14T,1,NDARINVCZ5MFAJL,1,same_sex,3,train
NDARINVYZURN14T,1,NDARINV65P1JE5L,1,same_sex,4,train
NDARINVYZURN14T,1,NDARINVLBP235A2,1,same_sex,5,train
NDARINVYZURN14T,1,NDARINVCP9MXC42,1,same_sex,6,train
NDARINVYZURN14T,1,NDARINVL8PY2P4B,1,same_sex,7,train
NDARINVYZURN14T,1,NDARINV8BTF3TP9,1,same_sex,8,train
NDARINVYZURN14T,1,NDARINV6DYLLUU6,1,same_sex,9,train
NDARINVYZURN14T,1,NDARINVXJ3NHHKA,1,same_sex,10,train
NDARINVYZURN14T,1,NDARINVF4ADZ6G5,1,same_sex,11,train
NDARINVYZURN14T,1,NDARINVG5GPKJ4N,1,same_sex,12,train
NDARINVYZURN14T,1,NDARINVD6E70E57,1,same_sex,13,train
NDARINVYZURN14T,1,NDARINVPLBB3DCW,1,same_sex,14,train
NDARINVYZURN14T,1,NDARINV8A1N51J2,1,same_sex,15,train
NDARINVYZURN14T,1,NDARINVD7969NZ4,1,same_sex,16,train
NDARINVYZURN14T,1,NDARINV21Y67TEX,1,same_sex,17,train
NDARINVYZURN14T,1,NDARINVJVHUKF36,1,same_sex,18,train
NDARINVYZURN14T,1,NDARINVWE1Z3L3H,1,same_sex,19,train
NDARINVYZURN14T,1,NDARINV0WHFCZKU,2,different_sex,0,train
NDARINVYZURN14T,1,NDARINV6H7448TR,2,different_sex,1,train
NDARINVYZURN14T,1,NDARINVKE8TDKAW,2,different_sex,2,train
NDARINVYZURN14T,1,NDARINV93FRJHXC,2,different_sex,3,train
NDARINVYZURN14T,1,NDARINV53AA4BL6,2,different_sex,4,train
NDARINVYZURN14T,1,NDARINVUWAU3TFB,2,different_sex,5,train
NDARINVYZURN14T,1,NDARINVUAHG246H,2,different_sex,6,train
NDARINVYZURN14T,1,NDARINV6JKR3P49,2,different_sex,7,train
NDARINVYZURN14T,1,NDARINVBMMM82AG,2,different_sex,8,train
NDARINVYZURN14T,1,NDARINVETNDZFKZ,2,different_sex,9,train
NDARINVYZURN14T,1,NDARINVTCJV2RMX,2,different_sex,10,train
NDARINVYZURN14T,1,NDARINVHJ7JV8XN,2,different_sex,11,train
NDARINVYZURN14T,1,NDARINV8Y6RVMNM,2,different_sex,12,train
NDARINVYZURN14T,1,NDARINVJ8XHKKP8,2,different_sex,13,train
NDARINVYZURN14T,1,NDARINV6NFVRHFA,2,different_sex,14,train
NDARINVYZURN14T,1,NDARINV58G3ZX3W,2,different_sex,15,train
NDARINVYZURN14T,1,NDARINV28X60X09,2,different_sex,16,train
NDARINVYZURN14T,1,NDARINV7FG8NTPP,2,different_sex,17,train
NDARINVYZURN14T,1,NDARINVJPV235G4,2,different_sex,18,train
NDARINVYZURN14T,1,NDARINVY1KBMF25,2,different_sex,19,train
NDARINV6H7448TR,2,NDARINVRMTJ44GE,2,same_sex,0,train
NDARINV6H7448TR,2,NDARINVL7YXYKK6,2,same_sex,1,train
NDARINV6H7448TR,2,NDARINVPKXLA8CU,2,same_sex,2,train
NDARINV6H7448TR,2,NDARINVLMAAJ8JJ,2,same_sex,3,train
NDARINV6H7448TR,2,NDARINVUAHG246H,2,same_sex,4,train
NDARINV6H7448TR,2,NDARINV90FEV190,2,same_sex,5,train
NDARINV6H7448TR,2,NDARINVWKY1N9UE,2,same_sex,6,train
NDARINV6H7448TR,2,NDARINV2AT88DBZ,2,same_sex,7,train
NDARINV6H7448TR,2,NDARINV62K5R39F,2,same_sex,8,train
NDARINV6H7448TR,2,NDARINV4H7G4RXD,2,same_sex,9,train
NDARINV6H7448TR,2,NDARINV6NFVRHFA,2,same_sex,10,train
NDARINV6H7448TR,2,NDARINV6JKR3P49,2,same_sex,11,train
NDARINV6H7448TR,2,NDARINV9YZV41AE,2,same_sex,12,train
NDARINV6H7448TR,2,NDARINVETNDZFKZ,2,same_sex,13,train
NDARINV6H7448TR,2,NDARINVF4P23JMZ,2,same_sex,14,train
NDARINV6H7448TR,2,NDARINVKE8TDKAW,2,same_sex,15,train
NDARINV6H7448TR,2,NDARINV2PG9W3G7,2,same_sex,16,train
NDARINV6H7448TR,2,NDARINVZUDPGDWJ,2,same_sex,17,train
NDARINV6H7448TR,2,NDARINVUU9P706U,2,same_sex,18,train
NDARINV6H7448TR,2,NDARINV58G3ZX3W,2,same_sex,19,train
NDARINV6H7448TR,2,NDARINVUJ1389BN,1,different_sex,0,train
NDARINV6H7448TR,2,NDARINVCYVT35R2,1,different_sex,1,train
NDARINV6H7448TR,2,NDARINV69YP46W3,1,different_sex,2,train
NDARINV6H7448TR,2,NDARINVV24BU329,1,different_sex,3,train
NDARINV6H7448TR,2,NDARINVG5GPKJ4N,1,different_sex,4,train
NDARINV6H7448TR,2,NDARINV77M916PU,1,different_sex,5,train
NDARINV6H7448TR,2,NDARINVXJ3NHHKA,1,different_sex,6,train
NDARINV6H7448TR,2,NDARINVWNEPJL03,1,different_sex,7,train
NDARINV6H7448TR,2,NDARINVN1HATRZN,1,different_sex,8,train
NDARINV6H7448TR,2,NDARINVJVHUKF36,1,different_sex,9,train
NDARINV6H7448TR,2,NDARINVYW440F27,1,different_sex,10,train
NDARINV6H7448TR,2,NDARINVJKPF57KV,1,different_sex,11,train
NDARINV6H7448TR,2,NDARINVLBAKFHGK,1,different_sex,12,train
NDARINV6H7448TR,2,NDARINV23XZD51D,1,different_sex,13,train
NDARINV6H7448TR,2,NDARINVDCMB3LBH,1,different_sex,14,train
NDARINV6H7448TR,2,NDARINVVFKCK80B,1,different_sex,15,train
NDARINV6H7448TR,2,NDARINV34XE873R,1,different_sex,16,train
NDARINV6H7448TR,2,NDARINV0CF1U8X8,1,different_sex,17,train
NDARINV6H7448TR,2,NDARINVZ2REMPTW,1,different_sex,18,train
NDARINV6H7448TR,2,NDARINV5HNAA4NT,1,different_sex,19,train
NDARINVUJ1389BN,1,NDARINVZ2REMPTW,1,same_sex,0,train
NDARINVUJ1389BN,1,NDARINVPLBB3DCW,1,same_sex,1,train
NDARINVUJ1389BN,1,NDARINV1NJVJ6VN,1,same_sex,2,train
NDARINVUJ1389BN,1,NDARINVJKPF57KV,1,same_sex,3,train
NDARINVUJ1389BN,1,NDARINV5HNAA4NT,1,same_sex,4,train
NDARINVUJ1389BN,1,NDARINV6W30KJMZ,1,same_sex,5,train
NDARINVUJ1389BN,1,NDARINV77M916PU,1,same_sex,6,train
NDARINVUJ1389BN,1,NDARINVXJ3NHHKA,1,same_sex,7,train
NDARINVUJ1389BN,1,NDARINV8A1N51J2,1,same_sex,8,train
NDARINVUJ1389BN,1,NDARINV21Y67TEX,1,same_sex,9,train
NDARINVUJ1389BN,1,NDARINVH1DLLYY5,1,same_sex,10,train
NDARINVUJ1389BN,1,NDARINVV9G24V48,1,same_sex,11,train
NDARINVUJ1389BN,1,NDARINV69YP46W3,1,same_sex,12,train
NDARINVUJ1389BN,1,NDARINVWE1Z3L3H,1,same_sex,13,train
NDARINVUJ1389BN,1,NDARINVV24BU329,1,same_sex,14,train
NDARINVUJ1389BN,1,NDARINVWNEPJL03,1,same_sex,15,train
NDARINVUJ1389BN,1,NDARINV6DYLLUU6,1,same_sex,16,train
