subject_id,sex,reference_id,reference_sex,comparison_type,pair_index,split
NDARINV83PDDV47,1,NDARINVN1HATRZN,1,same_sex,2,train
NDARINV83PDDV47,1,NDARINVCYVT35R2,1,same_sex,3,train
NDARINV83PDDV47,1,NDARINV21Y67TEX,1,same_sex,4,train
NDARINV83PDDV47,1,NDARINVTCJV2RMX,2,different_sex,0,train
NDARINV83PDDV47,1,NDARINVL7YXYKK6,2,different_sex,1,train
NDARINV83PDDV47,1,NDARINV58G3ZX3W,2,different_sex,2,train
NDARINV83PDDV47,1,NDARINVKE8TDKAW,2,different_sex,3,train
NDARINV83PDDV47,1,NDARINV6JKR3P49,2,different_sex,4,train
NDARINV28X60X09,2,NDARINV6NFVRHFA,2,same_sex,0,train
NDARINV28X60X09,2,NDARINVPKXLA8CU,2,same_sex,1,train
NDARINV28X60X09,2,NDARINV0DYF4WPG,2,same_sex,2,train
NDARINV28X60X09,2,NDARINV31UPFNDE,2,same_sex,3,train
NDARINV28X60X09,2,NDARINV90FEV190,2,same_sex,4,train
NDARINV28X60X09,2,NDARINVD7969NZ4,1,different_sex,0,train
NDARINV28X60X09,2,NDARINVEHLY59UX,1,different_sex,1,train
NDARINV28X60X09,2,NDARINV6DYLLUU6,1,different_sex,2,train
NDARINV28X60X09,2,NDARINVUJ1389BN,1,different_sex,3,train
NDARINV28X60X09,2,NDARINVPLBB3DCW,1,different_sex,4,train
NDARINVUWAU3TFB,2,NDARINV0WHFCZKU,2,same_sex,0,train
NDARINVUWAU3TFB,2,NDARINVWXLHTR31,2,same_sex,1,train
NDARINVUWAU3TFB,2,NDARINV1GVYL05C,2,same_sex,2,train
NDARINVUWAU3TFB,2,NDARINV0DYF4WPG,2,same_sex,3,train
NDARINVUWAU3TFB,2,NDARINVL7YXYKK6,2,same_sex,4,train
NDARINVUWAU3TFB,2,NDARINVK5GR7ZF4,1,different_sex,0,train
NDARINVUWAU3TFB,2,NDARINV8A1N51J2,1,different_sex,1,train
NDARINVUWAU3TFB,2,NDARINVPLBB3DCW,1,different_sex,2,train
NDARINVUWAU3TFB,2,NDARINV34XE873R,1,different_sex,3,train
NDARINVUWAU3TFB,2,NDARINVYW440F27,1,different_sex,4,train
NDARINVPLBB3DCW,1,NDARINV83PDDV47,1,same_sex,0,train
NDARINVPLBB3DCW,1,NDARINV9B14E538,1,same_sex,1,train
NDARINVPLBB3DCW,1,NDARINVYZURN14T,1,same_sex,2,train
NDARINVPLBB3DCW,1,NDARINVJKPF57KV,1,same_sex,3,train
NDARINVPLBB3DCW,1,NDARINVNUVYJFN0,1,same_sex,4,train
NDARINVPLBB3DCW,1,NDARINVUWAU3TFB,2,different_sex,0,train
NDARINVPLBB3DCW,1,NDARINVAGTPK840,2,different_sex,1,train
NDARINVPLBB3DCW,1,NDARINVF4P23JMZ,2,different_sex,2,train
NDARINVPLBB3DCW,1,NDARINVEWHRTRC2,2,different_sex,3,train
NDARINVPLBB3DCW,1,NDARINVZUDPGDWJ,2,different_sex,4,train
NDARINV1NJVJ6VN,1,NDARINV69YP46W3,1,same_sex,0,train
NDARINV1NJVJ6VN,1,NDARINV6DYLLUU6,1,same_sex,1,train
NDARINV1NJVJ6VN,1,NDARINVWE1Z3L3H,1,same_sex,2,train
NDARINV1NJVJ6VN,1,NDARINV23XZD51D,1,same_sex,3,train
NDARINV1NJVJ6VN,1,NDARINVZ2REMPTW,1,same_sex,4,train
NDARINV1NJVJ6VN,1,NDARINVHJ7JV8XN,2,different_sex,0,train
NDARINV1NJVJ6VN,1,NDARINVZT34GNRB,2,different_sex,1,train
NDARINV1NJVJ6VN,1,NDARINVETNDZFKZ,2,different_sex,2,train
NDARINV1NJVJ6VN,1,NDARINV0WHFCZKU,2,different_sex,3,train
NDARINV1NJVJ6VN,1,NDARINVUWAU3TFB,2,different_sex,4,train
NDARINV6W30KJMZ,1,NDARINVYZURN14T,1,same_sex,0,train
NDARINV6W30KJMZ,1,NDARINVJVHUKF36,1,same_sex,1,train
NDARINV6W30KJMZ,1,NDARINVEHLY59UX,1,same_sex,2,train
NDARINV6W30KJMZ,1,NDARINV83PDDV47,1,same_sex,3,train
NDARINV6W30KJMZ,1,NDARINVD7969NZ4,1,same_sex,4,train
NDARINV6W30KJMZ,1,NDARINV58G3ZX3W,2,different_sex,0,train
NDARINV6W30KJMZ,1,NDARINVWKY1N9UE,2,different_sex,1,train
NDARINV6W30KJMZ,1,NDARINV6H7448TR,2,different_sex,2,train
NDARINV6W30KJMZ,1,NDARINV1GVYL05C,2,different_sex,3,train
NDARINV6W30KJMZ,1,NDARINV31UPFNDE,2,different_sex,4,train
NDARINV21Y67TEX,1,NDARINVJKPF57KV,1,same_sex,0,train
NDARINV21Y67TEX,1,NDARINVWE1Z3L3H,1,same_sex,1,train
NDARINV21Y67TEX,1,NDARINVN1HATRZN,1,same_sex,2,train
NDARINV21Y67TEX,1,NDARINV9B14E538,1,same_sex,3,train
NDARINV21Y67TEX,1,NDARINVGL730ZLT,1,same_sex,4,train
NDARINV21Y67TEX,1,NDARINVETNDZFKZ,2,different_sex,0,train
NDARINV21Y67TEX,1,NDARINVLMAAJ8JJ,2,different_sex,1,train
NDARINV21Y67TEX,1,NDARINVJPV235G4,2,different_sex,2,train
NDARINV21Y67TEX,1,NDARINV93FRJHXC,2,different_sex,3,train
NDARINV21Y67TEX,1,NDARINV58G3ZX3W,2,different_sex,4,train
NDARINV0CF1U8X8,1,NDARINV1NJVJ6VN,1,same_sex,0,train
NDARINV0CF1U8X8,1,NDARINVZ2REMPTW,1,same_sex,1,train
NDARINV0CF1U8X8,1,NDARINVV9G24V48,1,same_sex,2,train
NDARINV0CF1U8X8,1,NDARINVLJ3FUY7X,1,same_sex,3,train
NDARINV0CF1U8X8,1,NDARINV6DYLLUU6,1,same_sex,4,train
NDARINV0CF1U8X8,1,NDARINV4H7G4RXD,2,different_sex,0,train
NDARINV0CF1U8X8,1,NDARINVUWAU3TFB,2,different_sex,1,train
NDARINV0CF1U8X8,1,NDARINVKE8TDKAW,2,different_sex,2,train
NDARINV0CF1U8X8,1,NDARINVPKXLA8CU,2,different_sex,3,train
NDARINV0CF1U8X8,1,NDARINV62K5R39F,2,different_sex,4,train
NDARINVKE8TDKAW,2,NDARINVRAZRBGAL,2,same_sex,0,train
NDARINVKE8TDKAW,2,NDARINVBMMM82AG,2,same_sex,1,train
NDARINVKE8TDKAW,2,NDARINVLMAAJ8JJ,2,same_sex,2,train
NDARINVKE8TDKAW,2,NDARINVJPV235G4,2,same_sex,3,train
NDARINVKE8TDKAW,2,NDARINV05CA3VX5,2,same_sex,4,train
NDARINVKE8TDKAW,2,NDARINVYZURN14T,1,different_sex,0,train
NDARINVKE8TDKAW,2,NDARINVDCMB3LBH,1,different_sex,1,train
NDARINVKE8TDKAW,2,NDARINVN1HATRZN,1,different_sex,2,train
NDARINVKE8TDKAW,2,NDARINVUJ1389BN,1,different_sex,3,train
NDARINVKE8TDKAW,2,NDARINVWE1Z3L3H,1,different_sex,4,train
NDARINVL8PY2P4B,1,NDARINVD7969NZ4,1,same_sex,0,train
NDARINVL8PY2P4B,1,NDARINVJKPF57KV,1,same_sex,1,train
NDARINVL8PY2P4B,1,NDARINV1NJVJ6VN,1,same_sex,2,train
NDARINVL8PY2P4B,1,NDARINVEM2F38BY,1,same_sex,3,train
NDARINVL8PY2P4B,1,NDARINVNUVYJFN0,1,same_sex,4,train
NDARINVL8PY2P4B,1,NDARINVJ8XHKKP8,2,different_sex,0,train
NDARINVL8PY2P4B,1,NDARINVBMMM82AG,2,different_sex,1,train
NDARINVL8PY2P4B,1,NDARINV7FG8NTPP,2,different_sex,2,train
NDARINVL8PY2P4B,1,NDARINV1GVYL05C,2,different_sex,3,train
NDARINVL8PY2P4B,1,NDARINVY4HKER0E,2,different_sex,4,train
NDARINV8BTF3TP9,1,NDARINVEHLY59UX,1,same_sex,0,train
NDARINV8BTF3TP9,1,NDARINVZ2REMPTW,1,same_sex,1,train
NDARINV8BTF3TP9,1,NDARINVN1HATRZN,1,same_sex,2,train
NDARINV8BTF3TP9,1,NDARINV75ZYAV1X,1,same_sex,3,train
NDARINV8BTF3TP9,1,NDARINVCYVT35R2,1,same_sex,4,train
NDARINV8BTF3TP9,1,NDARINV28X60X09,2,different_sex,0,train
NDARINV8BTF3TP9,1,NDARINVRMTJ44GE,2,different_sex,1,train
NDARINV8BTF3TP9,1,NDARINV6JKR3P49,2,different_sex,2,train
NDARINV8BTF3TP9,1,NDARINVZUDPGDWJ,2,different_sex,3,train
NDARINV8BTF3TP9,1,NDARINVUU9P706U,2,different_sex,4,train
NDARINV90FEV190,2,NDARINVY4HKER0E,2,same_sex,0,train
NDARINV90FEV190,2,NDARINVACZZH8LM,2,same_sex,1,train
NDARINV90FEV190,2,NDARINVEWHRTRC2,2,same_sex,2,train
NDARINV90FEV190,2,NDARINV05CA3VX5,2,same_sex,3,train
NDARINV90FEV190,2,NDARINVLMAAJ8JJ,2,same_sex,4,train
NDARINV90FEV190,2,NDARINVCZ5MFAJL,1,different_sex,0,train
NDARINV90FEV190,2,NDARINVCP9MXC42,1,different_sex,1,train
NDARINV90FEV190,2,NDARINVYW440F27,1,different_sex,2,train
NDARINV90FEV190,2,NDARINVKH0DH6EC,1,different_sex,3,train
NDARINV90FEV190,2,NDARINVGL730ZLT,1,different_sex,4,train
NDARINVLJ3FUY7X,1,NDARINVH1DLLYY5,1,same_sex,0,train
NDARINVLJ3FUY7X,1,NDARINV8A1N51J2,1,same_sex,1,train
NDARINVLJ3FUY7X,1,NDARINV6W30KJMZ,1,same_sex,2,train
NDARINVLJ3FUY7X,1,NDARINVJVHUKF36,1,same_sex,3,train
NDARINVLJ3FUY7X,1,NDARINV5HNAA4NT,1,same_sex,4,train
NDARINVLJ3FUY7X,1,NDARINV58G3ZX3W,2,different_sex,0,train
NDARINVLJ3FUY7X,1,NDARINVJPV235G4,2,different_sex,1,train
NDARINVLJ3FUY7X,1,NDARINVLMAAJ8JJ,2,different_sex,2,train
NDARINVLJ3FUY7X,1,NDARINV0DYF4WPG,2,different_sex,3,train
NDARINVLJ3FUY7X,1,NDARINV6JKR3P49,2,different_sex,4,train
NDARINVLMAAJ8JJ,2,NDARINVPKXLA8CU,2,same_sex,0,train
NDARINVLMAAJ8JJ,2,NDARINVUU9P706U,2,same_sex,1,train
NDARINVLMAAJ8JJ,2,NDARINV6JKR3P49,2,same_sex,2,train
NDARINVLMAAJ8JJ,2,NDARINV53AA4BL6,2,same_sex,3,train
NDARINVLMAAJ8JJ,2,NDARINVACZZH8LM,2,same_sex,4,train
NDARINVLMAAJ8JJ,2,NDARINV5HNAA4NT,1,different_sex,0,train
NDARINVLMAAJ8JJ,2,NDARINV77M916PU,1,different_sex,1,train
NDARINVLMAAJ8JJ,2,NDARINVYZURN14T,1,different_sex,2,train
NDARINVLMAAJ8JJ,2,NDARINVD6E70E57,1,different_sex,3,train
NDARINVLMAAJ8JJ,2,NDARINVLBP235A2,1,different_sex,4,train
NDARINVGL730ZLT,1,NDARINV83PDDV47,1,same_sex,0,train
NDARINVGL730ZLT,1,NDARINV23XZD51D,1,same_sex,1,train
NDARINVGL730ZLT,1,NDARINVLBP235A2,1,same_sex,2,train
NDARINVGL730ZLT,1,NDARINVKH0DH6EC,1,same_sex,3,train
NDARINVGL730ZLT,1,NDARINVUJ1389BN,1,same_sex,4,train
NDARINVGL730ZLT,1,NDARINV05CA3VX5,2,different_sex,0,train
NDARINVGL730ZLT,1,NDARINV9YZV41AE,2,different_sex,1,train
NDARINVGL730ZLT,1,NDARINVY1KBMF25,2,different_sex,2,train
NDARINVGL730ZLT,1,NDARINVJ8XHKKP8,2,different_sex,3,train
NDARINVGL730ZLT,1,NDARINVRMTJ44GE,2,different_sex,4,train
NDARINVK5GR7ZF4,1,NDARINVG5GPKJ4N,1,same_sex,0,train
NDARINVK5GR7ZF4,1,NDARINVEM2F38BY,1,same_sex,1,train
NDARINVK5GR7ZF4,1,NDARINV23XZD51D,1,same_sex,2,train
NDARINVK5GR7ZF4,1,NDARINV8BTF3TP9,1,same_sex,3,train
NDARINVK5GR7ZF4,1,NDARINVLBP235A2,1,same_sex,4,train
NDARINVK5GR7ZF4,1,NDARINV0WHFCZKU,2,different_sex,0,train
NDARINVK5GR7ZF4,1,NDARINVY1KBMF25,2,different_sex,1,train
NDARINVK5GR7ZF4,1,NDARINVVTV39VRA,2,different_sex,2,train
NDARINVK5GR7ZF4,1,NDARINVL7YXYKK6,2,different_sex,3,train
NDARINVK5GR7ZF4,1,NDARINV8Y6RVMNM,2,different_sex,4,train
NDARINVKH0DH6EC,1,NDARINVZ2REMPTW,1,same_sex,0,train
NDARINVKH0DH6EC,1,NDARINVJKPF57KV,1,same_sex,1,train
NDARINVKH0DH6EC,1,NDARINVEHLY59UX,1,same_sex,2,train
NDARINVKH0DH6EC,1,NDARINVK5GR7ZF4,1,same_sex,3,train
NDARINVKH0DH6EC,1,NDARINV6W30KJMZ,1,same_sex,4,train
NDARINVKH0DH6EC,1,NDARINV6NFVRHFA,2,different_sex,0,train
NDARINVKH0DH6EC,1,NDARINV9YZV41AE,2,different_sex,1,train
NDARINVKH0DH6EC,1,NDARINVACZZH8LM,2,different_sex,2,train
NDARINVKH0DH6EC,1,NDARINV7FG8NTPP,2,different_sex,3,train
NDARINVKH0DH6EC,1,NDARINVRMTJ44GE,2,different_sex,4,train
NDARINVJVHUKF36,1,NDARINVD6E70E57,1,same_sex,0,train
NDARINVJVHUKF36,1,NDARINVV9G24V48,1,same_sex,1,train
NDARINVJVHUKF36,1,NDARINVWE1Z3L3H,1,same_sex,2,train
NDARINVJVHUKF36,1,NDARINVN1HATRZN,1,same_sex,3,train
NDARINVJVHUKF36,1,NDARINV9B14E538,1,same_sex,4,train
NDARINVJVHUKF36,1,NDARINVEWHRTRC2,2,different_sex,0,train
NDARINVJVHUKF36,1,NDARINV90FEV190,2,different_sex,1,train
NDARINVJVHUKF36,1,NDARINVHJ7JV8XN,2,different_sex,2,train
NDARINVJVHUKF36,1,NDARINV6H7448TR,2,different_sex,3,train
NDARINVJVHUKF36,1,NDARINVL7YXYKK6,2,different_sex,4,train
NDARINVVFKCK80B,1,NDARINV0CF1U8X8,1,same_sex,0,train
NDARINVVFKCK80B,1,NDARINVWE1Z3L3H,1,same_sex,1,train
NDARINVVFKCK80B,1,NDARINVD6E70E57,1,same_sex,2,train
NDARINVVFKCK80B,1,NDARINVL8PY2P4B,1,same_sex,3,train
NDARINVVFKCK80B,1,NDARINV75ZYAV1X,1,same_sex,4,train
NDARINVVFKCK80B,1,NDARINVXKA5TREH,2,different_sex,0,train
NDARINVVFKCK80B,1,NDARINV1GVYL05C,2,different_sex,1,train
NDARINVVFKCK80B,1,NDARINV0DYF4WPG,2,different_sex,2,train
NDARINVVFKCK80B,1,NDARINVTCJV2RMX,2,different_sex,3,train
NDARINVVFKCK80B,1,NDARINV2PG9W3G7,2,different_sex,4,train
NDARINV6DYLLUU6,1,NDARINVKH0DH6EC,1,same_sex,0,train
NDARINV6DYLLUU6,1,NDARINV75ZYAV1X,1,same_sex,1,train
NDARINV6DYLLUU6,1,NDARINVYZURN14T,1,same_sex,2,train
NDARINV6DYLLUU6,1,NDARINVH1DLLYY5,1,same_sex,3,train
NDARINV6DYLLUU6,1,NDARINVD7969NZ4,1,same_sex,4,train
NDARINV6DYLLUU6,1,NDARINV05CA3VX5,2,different_sex,0,train
NDARINV6DYLLUU6,1,NDARINV9YZV41AE,2,different_sex,1,train
NDARINV6DYLLUU6,1,NDARINVTCJV2RMX,2,different_sex,2,train
NDARINV6DYLLUU6,1,NDARINVETNDZFKZ,2,different_sex,3,train
NDARINV6DYLLUU6,1,NDARINV0DYF4WPG,2,different_sex,4,train
NDARINVY4HKER0E,2,NDARINVLMAAJ8JJ,2,same_sex,0,train
NDARINVY4HKER0E,2,NDARINV4H7G4RXD,2,same_sex,1,train
NDARINVY4HKER0E,2,NDARINV2AT88DBZ,2,same_sex,2,train
NDARINVY4HKER0E,2,NDARINV9YZV41AE,2,same_sex,3,train
NDARINVY4HKER0E,2,NDARINVRMTJ44GE,2,same_sex,4,train
NDARINVY4HKER0E,2,NDARINVXJ3NHHKA,1,different_sex,0,train
NDARINVY4HKER0E,2,NDARINV0CF1U8X8,1,different_sex,1,train
NDARINVY4HKER0E,2,NDARINV5HNAA4NT,1,different_sex,2,train
NDARINVY4HKER0E,2,NDARINV6W30KJMZ,1,different_sex,3,train
NDARINVY4HKER0E,2,NDARINVGHL1WZCU,1,different_sex,4,train
NDARINV69YP46W3,1,NDARINVGHL1WZCU,1,same_sex,0,train
NDARINV69YP46W3,1,NDARINVLBAKFHGK,1,same_sex,1,train
NDARINV69YP46W3,1,NDARINVXJ3NHHKA,1,same_sex,2,train
NDARINV69YP46W3,1,NDARINVF4ADZ6G5,1,same_sex,3,train
NDARINV69YP46W3,1,NDARINVJKPF57KV,1,same_sex,4,train
NDARINV69YP46W3,1,NDARINV58G3ZX3W,2,different_sex,0,train
NDARINV69YP46W3,1,NDARINVPKXLA8CU,2,different_sex,1,train
NDARINV69YP46W3,1,NDARINV2PG9W3G7,2,different_sex,2,train
NDARINV69YP46W3,1,NDARINV4H7G4RXD,2,different_sex,3,train
NDARINV69YP46W3,1,NDARINV8Y6RVMNM,2,different_sex,4,train
NDARINV93FRJHXC,2,NDARINV31UPFNDE,2,same_sex,0,train
NDARINV93FRJHXC,2,NDARINV53AA4BL6,2,same_sex,1,train
NDARINV93FRJHXC,2,NDARINVUU9P706U,2,same_sex,2,train
NDARINV93FRJHXC,2,NDARINVL7YXYKK6,2,same_sex,3,train
NDARINV93FRJHXC,2,NDARINVJPV235G4,2,same_sex,4,train
NDARINV93FRJHXC,2,NDARINV8BTF3TP9,1,different_sex,0,train
NDARINV93FRJHXC,2,NDARINVPLBB3DCW,1,different_sex,1,train
NDARINV93FRJHXC,2,NDARINVCYVT35R2,1,different_sex,2,train
NDARINV93FRJHXC,2,NDARINVK5GR7ZF4,1,different_sex,3,train
NDARINV93FRJHXC,2,NDARINVG5GPKJ4N,1,different_sex,4,train
NDARINVCYVT35R2,1,NDARINVDCMB3LBH,1,same_sex,0,train
NDARINVCYVT35R2,1,NDARINVH1DLLYY5,1,same_sex,1,train
NDARINVCYVT35R2,1,NDARINVKH0DH6EC,1,same_sex,2,train
NDARINVCYVT35R2,1,NDARINV1NJVJ6VN,1,same_sex,3,train
NDARINVCYVT35R2,1,NDARINV8BTF3TP9,1,same_sex,4,train
NDARINVCYVT35R2,1,NDARINVP3Z6VCWP,2,different_sex,0,train
NDARINVCYVT35R2,1,NDARINVETNDZFKZ,2,different_sex,1,train
NDARINVCYVT35R2,1,NDARINV6H7448TR,2,different_sex,2,train
NDARINVCYVT35R2,1,NDARINVJPV235G4,2,different_sex,3,train
NDARINVCYVT35R2,1,NDARINV8Y6RVMNM,2,different_sex,4,train
NDARINV8Y6RVMNM,2,NDARINVZT34GNRB,2,same_sex,0,train
NDARINV8Y6RVMNM,2,NDARINVWXLHTR31,2,same_sex,1,train
NDARINV8Y6RVMNM,2,NDARINVXKA5TREH,2,same_sex,2,train
NDARINV8Y6RVMNM,2,NDARINVUU9P706U,2,same_sex,3,train
NDARINV8Y6RVMNM,2,NDARINV6H7448TR,2,same_sex,4,train
NDARINV8Y6RVMNM,2,NDARINVCYVT35R2,1,different_sex,0,train
NDARINV8Y6RVMNM,2,NDARINVK5GR7ZF4,1,different_sex,1,train
NDARINV8Y6RVMNM,2,NDARINVN1HATRZN,1,different_sex,2,train
NDARINV8Y6RVMNM,2,NDARINVH1DLLYY5,1,different_sex,3,train
NDARINV8Y6RVMNM,2,NDARINVEHLY59UX,1,different_sex,4,train
NDARINVZT34GNRB,2,NDARINVF4P23JMZ,2,same_sex,0,train
NDARINVZT34GNRB,2,NDARINV0DYF4WPG,2,same_sex,1,train
NDARINVZT34GNRB,2,NDARINVP3Z6VCWP,2,same_sex,2,train
NDARINVZT34GNRB,2,NDARINVHJ7JV8XN,2,same_sex,3,train
NDARINVZT34GNRB,2,NDARINVXKA5TREH,2,same_sex,4,train
NDARINVZT34GNRB,2,NDARINV6DYLLUU6,1,different_sex,0,train
NDARINVZT34GNRB,2,NDARINV8BTF3TP9,1,different_sex,1,train
NDARINVZT34GNRB,2,NDARINVEM2F38BY,1,different_sex,2,train
NDARINVZT34GNRB,2,NDARINVN1HATRZN,1,different_sex,3,train
NDARINVZT34GNRB,2,NDARINV77M916PU,1,different_sex,4,train
NDARINV7FG8NTPP,2,NDARINVETNDZFKZ,2,same_sex,0,train
NDARINV7FG8NTPP,2,NDARINVAGTPK840,2,same_sex,1,train
NDARINV7FG8NTPP,2,NDARINV90FEV190,2,same_sex,2,train
NDARINV7FG8NTPP,2,NDARINVWXLHTR31,2,same_sex,3,train
NDARINV7FG8NTPP,2,NDARINV93FRJHXC,2,same_sex,4,train
NDARINV7FG8NTPP,2,NDARINVGL730ZLT,1,different_sex,0,train
NDARINV7FG8NTPP,2,NDARINVKH0DH6EC,1,different_sex,1,train
NDARINV7FG8NTPP,2,NDARINVEM2F38BY,1,different_sex,2,train
NDARINV7FG8NTPP,2,NDARINVN1HATRZN,1,different_sex,3,train
NDARINV7FG8NTPP,2,NDARINV6W30KJMZ,1,different_sex,4,train
NDARINVP3Z6VCWP,2,NDARINV53AA4BL6,2,same_sex,0,train
NDARINVP3Z6VCWP,2,NDARINVVTV39VRA,2,same_sex,1,train
NDARINVP3Z6VCWP,2,NDARINVXKA5TREH,2,same_sex,2,train
NDARINVP3Z6VCWP,2,NDARINV0DYF4WPG,2,same_sex,3,train
NDARINVP3Z6VCWP,2,NDARINV1GVYL05C,2,same_sex,4,train
NDARINVP3Z6VCWP,2,NDARINV75ZYAV1X,1,different_sex,0,train
NDARINVP3Z6VCWP,2,NDARINV23XZD51D,1,different_sex,1,train
NDARINVP3Z6VCWP,2,NDARINVGL730ZLT,1,different_sex,2,train
NDARINVP3Z6VCWP,2,NDARINVVFKCK80B,1,different_sex,3,train
NDARINVP3Z6VCWP,2,NDARINVDCMB3LBH,1,different_sex,4,train
NDARINVXJ3NHHKA,1,NDARINV9B14E538,1,same_sex,0,train
NDARINVXJ3NHHKA,1,NDARINVYZURN14T,1,same_sex,1,train
NDARINVXJ3NHHKA,1,NDARINVN1HATRZN,1,same_sex,2,train
NDARINVXJ3NHHKA,1,NDARINV21Y67TEX,1,same_sex,3,train
NDARINVXJ3NHHKA,1,NDARINVNUVYJFN0,1,same_sex,4,train
NDARINVXJ3NHHKA,1,NDARINV2AT88DBZ,2,different_sex,0,train
NDARINVXJ3NHHKA,1,NDARINVWXLHTR31,2,different_sex,1,train
NDARINVXJ3NHHKA,1,NDARINV3X1TYL13,2,different_sex,2,train
NDARINVXJ3NHHKA,1,NDARINV6JKR3P49,2,different_sex,3,train
NDARINVXJ3NHHKA,1,NDARINVY4HKER0E,2,different_sex,4,train
NDARINVZUDPGDWJ,2,NDARINVBT1JM1WA,2,same_sex,0,train
NDARINVZUDPGDWJ,2,NDARINV31UPFNDE,2,same_sex,1,train
NDARINVZUDPGDWJ,2,NDARINVRMTJ44GE,2,same_sex,2,train
NDARINVZUDPGDWJ,2,NDARINV58G3ZX3W,2,same_sex,3,train
NDARINVZUDPGDWJ,2,NDARINVJ8XHKKP8,2,same_sex,4,train
NDARINVZUDPGDWJ,2,NDARINVGHL1WZCU,1,different_sex,0,train
NDARINVZUDPGDWJ,2,NDARINVXJ3NHHKA,1,different_sex,1,train
NDARINVZUDPGDWJ,2,NDARINVEHLY59UX,1,different_sex,2,train
NDARINVZUDPGDWJ,2,NDARINV83PDDV47,1,different_sex,3,train
NDARINVZUDPGDWJ,2,NDARINVUJ1389BN,1,different_sex,4,train
NDARINVAGTPK840,2,NDARINV2AT88DBZ,2,same_sex,0,train
NDARINVAGTPK840,2,NDARINV90FEV190,2,same_sex,1,train
NDARINVAGTPK840,2,NDARINVHJ7JV8XN,2,same_sex,2,train
NDARINVAGTPK840,2,NDARINV8Y6RVMNM,2,same_sex,3,train
NDARINVAGTPK840,2,NDARINVUAHG246H,2,same_sex,4,train
NDARINVAGTPK840,2,NDARINVNUVYJFN0,1,different_sex,0,train
NDARINVAGTPK840,2,NDARINVCZ5MFAJL,1,different_sex,1,train
NDARINVAGTPK840,2,NDARINV9B14E538,1,different_sex,2,train
NDARINVAGTPK840,2,NDARINVD6E70E57,1,different_sex,3,train
NDARINVAGTPK840,2,NDARINV8A1N51J2,1,different_sex,4,train
NDARINVV9G24V48,1,NDARINVUJ1389BN,1,same_sex,0,train
NDARINVV9G24V48,1,NDARINV8BTF3TP9,1,same_sex,1,train
NDARINVV9G24V48,1,NDARINVEHLY59UX,1,same_sex,2,train
NDARINVV9G24V48,1,NDARINVVFKCK80B,1,same_sex,3,train
NDARINVV9G24V48,1,NDARINVH1DLLYY5,1,same_sex,4,train
NDARINVV9G24V48,1,NDARINV28X60X09,2,different_sex,0,train
NDARINVV9G24V48,1,NDARINVHJ7JV8XN,2,different_sex,1,train
NDARINVV9G24V48,1,NDARINVXKA5TREH,2,different_sex,2,train
NDARINVV9G24V48,1,NDARINVP3Z6VCWP,2,different_sex,3,train
NDARINVV9G24V48,1,NDARINV7FG8NTPP,2,different_sex,4,train
NDARINV9YZV41AE,2,NDARINVWKY1N9UE,2,same_sex,0,train
NDARINV9YZV41AE,2,NDARINVP3Z6VCWP,2,same_sex,1,train
NDARINV9YZV41AE,2,NDARINVHJ7JV8XN,2,same_sex,2,train
NDARINV9YZV41AE,2,NDARINV7FG8NTPP,2,same_sex,3,train
NDARINV9YZV41AE,2,NDARINVBT1JM1WA,2,same_sex,4,train
NDARINV9YZV41AE,2,NDARINVLBP235A2,1,different_sex,0,train
NDARINV9YZV41AE,2,NDARINVPLBB3DCW,1,different_sex,1,train
NDARINV9YZV41AE,2,NDARINVEHLY59UX,1,different_sex,2,train
NDARINV9YZV41AE,2,NDARINVYW440F27,1,different_sex,3,train
NDARINV9YZV41AE,2,NDARINVV9G24V48,1,different_sex,4,train
NDARINVUAHG246H,2,NDARINV1GVYL05C,2,same_sex,0,train
NDARINVUAHG246H,2,NDARINV62K5R39F,2,same_sex,1,train
NDARINVUAHG246H,2,NDARINVJPV235G4,2,same_sex,2,train
NDARINVUAHG246H,2,NDARINVPKXLA8CU,2,same_sex,3,train
NDARINVUAHG246H,2,NDARINVP3Z6VCWP,2,same_sex,4,train
NDARINVUAHG246H,2,NDARINVYW440F27,1,different_sex,0,train
NDARINVUAHG246H,2,NDARINV83PDDV47,1,different_sex,1,train
NDARINVUAHG246H,2,NDARINVF4ADZ6G5,1,different_sex,2,train
NDARINVUAHG246H,2,NDARINVLJ3FUY7X,1,different_sex,3,train
NDARINVUAHG246H,2,NDARINV75ZYAV1X,1,different_sex,4,train
NDARINVHJ7JV8XN,2,NDARINV9YZV41AE,2,same_sex,0,train
NDARINVHJ7JV8XN,2,NDARINV6NFVRHFA,2,same_sex,1,train
NDARINVHJ7JV8XN,2,NDARINV05CA3VX5,2,same_sex,2,train
NDARINVHJ7JV8XN,2,NDARINV0WHFCZKU,2,same_sex,3,train
NDARINVHJ7JV8XN,2,NDARINV93FRJHXC,2,same_sex,4,train
NDARINVHJ7JV8XN,2,NDARINVWE1Z3L3H,1,different_sex,0,train
NDARINVHJ7JV8XN,2,NDARINV1NJVJ6VN,1,different_sex,1,train
NDARINVHJ7JV8XN,2,NDARINVF4ADZ6G5,1,different_sex,2,train
NDARINVHJ7JV8XN,2,NDARINVH1DLLYY5,1,different_sex,3,train
NDARINVHJ7JV8XN,2,NDARINVEHLY59UX,1,different_sex,4,train
NDARINVBMMM82AG,2,NDARINV8Y6RVMNM,2,same_sex,0,train
